FENCE_ID,LATITUDE_0,LONGITUDE_0,LATITUDE_1,LONGITUDE_1,LATITUDE_2,LONGITUDE_2,LATITUDE_3,LONGITUDE_3,LATITUDE_4,LONGITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID,LENGTH,WIDTH
海天路_R_12,24.5071433119,118.0941512464,24.5071434881,118.0940676156,24.5071579308,118.0940676519,24.5071577546,118.0941512828,24.5071433119,118.0941512464,24.50715062135,118.094109449175,海天路,13.559433949390764,8155,8.475925114421402,1.5997585828501484
海天路_R_13,24.5071431094,118.0942479954,24.5071439701,118.0941702143,24.5071585881,118.0941704075,24.5071577274,118.0942481886,24.5071431094,118.0942479954,24.50715084875,118.09420920144998,海天路,12.765862645035817,8156,7.883617527769967,1.6192899516076456
海天路_R_14,24.5071450404,118.0943968043,24.5071429704,118.0943132632,24.5071574051,118.094312836,24.5071594751,118.0943963771,24.5071450404,118.0943968043,24.50715122275,118.09435482014999,海天路,13.547243229943463,8157,8.469915588936212,1.5994543378495396
海天路_R_15,24.5071425912,118.0944931027,24.507142754,118.0944158777,24.5071568436,118.0944159132,24.5071566807,118.0944931382,24.5071425912,118.0944931027,24.507149717375,118.09445450795,海天路,12.214719784917987,8158,7.82670167833204,1.5606471649141844
海天路_R_16,24.50714237,118.0945979529,24.5071425566,118.0945094849,24.5071562554,118.0945095194,24.5071560688,118.0945979874,24.50714237,118.0945979529,24.5071493127,118.09455373615,海天路,13.6049096879591,8159,8.96617218761591,1.517359850254741
海天路_R_17,24.50714217,118.0946927044,24.5071423334,118.0946152702,24.5071567761,118.0946153066,24.5071566127,118.0946927408,24.50714217,118.0946927044,24.507149473050003,118.0946540055,海天路,12.554752003654263,8160,7.847904025025408,1.5997586060710798
海天路_R_18,24.5071418487,118.0948449014,24.5071421303,118.0947114867,24.5071576854,118.0947115259,24.5071574037,118.0948449407,24.5071418487,118.0948449014,24.507149767025,118.094778213675,海天路,23.297183733432973,8161,13.521490045724295,1.7229745874641902
海天路_R_19,24.5071492162,118.0952879484,24.5071488183,118.0952031072,24.5071632607,118.0952030263,24.5071636587,118.0952878675,24.5071492162,118.0952879484,24.507156238474998,118.09524548735001,海天路,13.755683682993675,8162,8.5986881114645,1.59974213562339
海天路_R_2,24.5071512651,118.0871078439,24.5071490278,118.0870111282,24.5071634659,118.0870107292,24.5071657033,118.087107445,24.5071512651,118.0871078439,24.507157365525,118.08705928657501,海天路,15.685890069699745,8163,9.805176532295366,1.5997560082712472
海天路_R_20,24.5071458835,118.095578017,24.5071453215,118.0954497651,24.5071605659,118.0954496853,24.5071611279,118.0955779372,24.5071458835,118.095578017,24.5071532247,118.09551385115,海天路,21.948695664636087,8164,12.998357847075612,1.6885745047843974
海天路_R_21,24.5071480309,118.0963905805,24.5071496576,118.0962653027,24.5071640988,118.0962655267,24.5071624722,118.0963908045,24.5071480309,118.0963905805,24.507156064874998,118.0963280536,海天路,20.313720044567372,8165,12.698064673387686,1.5997492977918442
海天路_R_22,24.5071377047,118.0971856505,24.507139409,118.0970544541,24.5071538502,118.0970546781,24.507152146,118.0971858745,24.5071377047,118.0971856505,24.507145777475,118.0971201643,海天路,21.27342106983053,8166,13.29797182777915,1.5997492960084976
海天路_R_23,24.5071364233,118.0972842944,24.5071373203,118.0972152436,24.5071517615,118.0972154677,24.5071508645,118.0972845184,24.5071364233,118.0972842944,24.5071440924,118.097249881025,海天路,11.196548792900654,8167,6.998939034422765,1.5997494388553541
海天路_R_24,24.507132617,118.0975772667,24.5071340524,118.0974667855,24.5071484937,118.0974670097,24.5071470582,118.0975774908,24.507132617,118.0975772667,24.507140555325,118.097522138175,海天路,17.914591727180717,8168,11.198294976520465,1.599760656844846
海天路_R_3,24.5071545682,118.0872506319,24.5071521888,118.0871477717,24.5071666269,118.0871473728,24.5071690063,118.0872502329,24.5071545682,118.0872506319,24.50716059755,118.08719900232501,海天路,16.682435978160548,8169,10.428114389091649,1.599755752162754
海天路_R_4,24.5071574541,118.0873753911,24.5071550049,118.087269513,24.5071694431,118.0872691141,24.5071718922,118.0873749922,24.5071574541,118.0873753911,24.507163448575,118.08732225259999,海天路,17.172014118887176,8170,10.73407313986836,1.5997668261740359
海天路_R_5,24.5071503426,118.0876901142,24.5071502335,118.0876163427,24.5071655789,118.0876163156,24.507165688,118.0876900871,24.5071503426,118.0876901142,24.50715796075,118.0876532149,海天路,12.708449189959712,8171,7.476681253012707,1.6997446808152854
海天路_R_6,24.5071509576,118.0881062217,24.5071508265,118.0880174332,24.5071661719,118.0880174061,24.507166303,118.0881061947,24.5071509576,118.0881062217,24.50715856475,118.088061813925,海天路,15.29539362749485,8172,8.998641854701724,1.6997446808601588
海天路_R_7,24.5071283373,118.089652826,24.5071287756,118.089602779,24.5071437418,118.0896029355,24.5071433036,118.0896529825,24.5071283373,118.089652826,24.507136039575002,118.08962788075,海天路,8.409187445197079,8173,5.072449143432745,1.6578160189312847
海天路_R_8,24.5071027591,118.090223714,24.5071018085,118.090153126,24.5071162497,118.0901528936,24.5071172003,118.0902234817,24.5071027591,118.090223714,24.507109504400002,118.090188303825,海天路,11.445981170783671,8174,7.154804322394649,1.599761594451657
海天路_R_9,24.507127038,118.0909881559,24.5071297719,118.0909118522,24.5071457317,118.0909125352,24.5071429978,118.0909888389,24.507127038,118.0909881559,24.50713638485,118.09095034555,海天路,13.691880823545295,8175,7.7392355986294845,1.7691515717611628
海虹路0_R_1,24.4914855594,118.090718462,24.4914709604,118.090708037,24.4914928337,118.090667424,24.4915083021,118.090675582,24.4914855594,118.090718462,24.491489413900002,118.09069237625,海虹路,9.227093426157465,8176,4.776648260929787,1.931708788698079
涵光路0_R_1,24.4837447618,118.117067724,24.483739528,118.117030489,24.4837524165,118.117028327,24.4837601394,118.117065143,24.4837447618,118.117067724,24.483749211425,118.11704792075,涵光路,5.515420130470476,8177,3.8186915117221627,1.4443219918497996
深田路0_L_1,24.4604520831,118.089127895,24.4604395112,118.089127647,24.460441098,118.089078418,24.4604536025,118.089078643,24.4604520831,118.089127895,24.4604465737,118.08910315074999,深田路,6.955751763585359,8178,4.994248484756058,1.3927524400951206
深田路0_L_2,24.4604506039,118.08917584,24.460437972,118.089175381,24.4604395112,118.089127647,24.4604520831,118.089127895,24.4604506039,118.08917584,24.46044504255,118.08915169075,深田路,6.779351587760895,8179,4.8425841086225505,1.3999450367190935
深田路0_L_3,24.4604490125,118.089227435,24.4604363199,118.089226638,24.460437972,118.089175381,24.4604506039,118.08917584,24.4604490125,118.089227435,24.460443477075003,118.0892013235,深田路,7.322700673580461,8180,5.199987563798029,1.4082150358513588
深田路0_L_4,24.4604471066,118.089289238,24.46043431,118.089288969,24.4604363199,118.089226638,24.4604490125,118.089227435,24.4604471066,118.089289238,24.460441687249997,118.08925807,深田路,8.964594565526111,8181,6.323440752233694,1.4176766916586443
深田路0_L_5,24.4604456131,118.089337647,24.4604327556,118.089337186,24.46043431,118.089288969,24.4604471066,118.089289238,24.4604456131,118.089337647,24.460439946325,118.08931326,深田路,6.970146923376302,8182,4.891582893080918,1.4249266701041674
深田路0_L_6,24.4604563299,118.089879269,24.4604332455,118.0898429,24.4604477216,118.089831214,24.4604714478,118.089867837,24.4604563299,118.089879269,24.4604521862,118.089855305,深田路,8.945929313305626,8183,4.487127473273189,1.9936873571322704
渔港东路0_R_1,24.5457606296,118.103587608,24.5456709044,118.103577409,24.5456727255,118.103557993,24.5457624759,118.10356845,24.5457606296,118.103587608,24.545716683850003,118.103572865,渔港东路,19.759441633814962,8184,9.99209234342396,1.9775079087233547
港中路_L_10,24.5389335661,118.0953065364,24.5389769311,118.0953433597,24.5389675177,118.0953566079,24.5389241527,118.0953197846,24.5389335661,118.0953065364,24.5389505419,118.09533157215,港中路,10.338153176817542,8185,6.082205828179454,1.699737474999591
港中路_L_11,24.5386199717,118.0950296753,24.5386592172,118.0950625089,24.5386498911,118.0950758307,24.5386106456,118.0950429971,24.5386199717,118.0950296753,24.5386349314,118.095052753,港中路,9.304400761748209,8186,5.474009085918685,1.6997415633968904
港中路_L_12,24.5382518905,118.0946220116,24.5382951128,118.0946546754,24.5382863867,118.0946684744,24.5382431644,118.0946358106,24.5382518905,118.0946220116,24.5382691386,118.09464524299999,港中路,9.892772862436978,8187,5.8201730157502745,1.6997386221450166
港中路_L_13,24.537924888,118.0943156803,24.5379645694,118.0943528228,24.5379545889,118.0943655653,24.5379149075,118.0943284228,24.537924888,118.0943156803,24.537939738449996,118.0943406228,港中路,9.835434582222206,8188,5.7864147471123255,1.6997458723695045
港中路_L_14,24.5377969585,118.0941714637,24.5378466389,118.0942157214,24.537836945,118.0942287255,24.5377872646,118.0941844679,24.5377969585,118.0941714637,24.53781695175,118.094200094625,港中路,12.06593739772935,8189,7.098707739850883,1.6997371690615353
港中路_L_15,24.5377943203,118.0940683639,24.5377949719,118.0941384303,24.5377787247,118.0941386109,24.5377780731,118.0940685445,24.5377943203,118.0940683639,24.5377865225,118.09410348740002,港中路,12.777744579200617,8190,7.099807151486607,1.7997312189705215
港中路_L_16,24.5374679132,118.0938701404,24.5375109313,118.0938593111,24.5375145775,118.09387662,24.5374715594,118.0938874494,24.5374679132,118.0938701404,24.53749124535,118.093873380225,港中路,8.80001274930376,8191,4.889653722304943,1.799721053693656
港中路_L_17,24.5375143764,118.0938584438,24.5375761994,118.0938428804,24.5375798456,118.0938601894,24.5375180226,118.0938757527,24.5375143764,118.0938584438,24.537547111,118.093859316575,港中路,12.646914408585193,8192,7.027117452327367,1.7997300449840297
港中路_L_18,24.5363513325,118.0929235847,24.5363981464,118.0929684015,24.5363877392,118.0929813925,24.5363409253,118.0929365758,24.5363513325,118.0929235847,24.53636953585,118.092952488625,港中路,12.06044131118513,8193,6.892732374002634,1.7497330023538387
港中路_L_19,24.5363024319,118.0928767704,24.5363466115,118.0929190652,24.5363362043,118.0929320562,24.5362920247,118.0928897614,24.5363024319,118.0928767704,24.536319318100002,118.0929044133,港中路,11.381774324723182,8194,6.504862008713269,1.7497334008741896
港中路_L_1_A,24.5449731365,118.1026944307,24.5450239607,118.1027678385,24.5450113653,118.1027782611,24.5449605411,118.1027048533,24.5449731365,118.1026944307,24.5449922509,118.1027363459,港中路,16.321378109080392,8195,9.32791644997639,1.749734594709165
港中路_L_1_B,24.552556954,118.122136944,24.5525303897,118.1221860474,24.5525171819,118.1221775064,24.5525437461,118.1221284031,24.552556954,118.122136944,24.552537067924998,118.12215722522501,港中路,9.824133884837211,8196,5.77983215610663,1.6997265006143147
港中路_L_20,24.535045975,118.0920881414,24.5351022761,118.0921149169,24.5350959743,118.0921307516,24.5350396732,118.0921039761,24.535045975,118.0920881414,24.53507097465,118.0921094465,港中路,11.899707706225504,8197,6.80084922318054,1.7497384981960225
港中路_L_21,24.534842496,118.0920185133,24.5349049818,118.0920413658,24.53489997,118.0920577419,24.5348374842,118.0920348894,24.534842496,118.0920185133,24.534871233,118.0920381276,港中路,12.770236600927788,8198,7.298376442238586,1.749736630056705
港中路_L_22,24.5344700277,118.0918964631,24.5345313541,118.0919221856,24.5345256953,118.0919383078,24.5344643689,118.0919125853,24.5344700277,118.0918964631,24.5344978615,118.09191738545,港中路,12.730644483192842,8199,7.27574545760717,1.749737474650421
港中路_L_23,24.5343977295,118.0918661387,24.5344645469,118.0918941643,24.5344588881,118.0919102865,24.5343920707,118.0918822609,24.5343977295,118.0918661387,24.534428308800003,118.0918882126,港中路,13.870517728251304,8200,7.9271956870575755,1.7497382776732961
港中路_L_24,24.5343215244,118.0918341757,24.5343915519,118.0918635476,24.534385893,118.0918796698,24.5343158656,118.0918502978,24.5343215244,118.0918341757,24.534353708725,118.09185692272499,港中路,14.536930245322305,8201,8.308036785651527,1.7497431246848167
港中路_L_25,24.5338546525,118.091587739,24.5339074325,118.091619564,24.5338998028,118.0916346844,24.5338470228,118.0916028594,24.5338546525,118.091587739,24.53387722765,118.0916112117,港中路,11.682360868897783,8202,6.676631952477188,1.7497386334981893
港中路_L_26,24.533691283,118.0914896321,24.5337538498,118.0915272422,24.5337462381,118.0915423734,24.5336836714,118.0915047633,24.533691283,118.0914896321,24.533718760575002,118.09151600275,港中路,13.838639009762863,8203,7.908982411715081,1.7497369812410448
港中路_L_27,24.5334217276,118.0912908619,24.53346918,118.0913283132,24.5334599331,118.0913423136,24.5334124807,118.0913048623,24.5334217276,118.0912908619,24.533440830350003,118.09131658775001,港中路,11.343345541136925,8204,6.482877628014053,1.7497392658037592
港中路_L_28,24.5333732563,118.0912526065,24.5334161084,118.091286427,24.5334068615,118.0913004274,24.5333640094,118.0912666069,24.5333732563,118.0912526065,24.5333900589,118.09127651695002,港中路,10.243656142789462,8205,5.854388440059934,1.7497397461184847
港中路_L_29,24.5315361031,118.0896277797,24.5315754459,118.0896550036,24.5315677211,118.0896683433,24.5315283783,118.0896411194,24.5315361031,118.0896277797,24.5315519121,118.08964806149999,港中路,8.250884031558327,8206,5.157574796713691,1.599760421664778
港中路_L_2_A,24.5412150231,118.0973202489,24.5412731337,118.0973260442,24.5412716986,118.0973432419,24.541213588,118.0973374466,24.5412150231,118.0973202489,24.54124336085,118.0973317454,港中路,11.309260831464877,8207,6.463412473650066,1.7497352795555423
港中路_L_2_B,24.5517198603,118.1183688631,24.5517721861,118.1184306464,24.5517615888,118.1184413744,24.551709263,118.1183795911,24.5517198603,118.1183688631,24.55174072455,118.11840511875,港中路,13.647040988447692,8208,8.530754436292735,1.5997460822912135
港中路_L_30,24.5311505848,118.0894135125,24.5312202651,118.0894523633,24.5312137028,118.0894664272,24.5311440225,118.0894275764,24.5311505848,118.0894135125,24.5311821438,118.08943996984999,港中路,13.860684300814112,8209,8.664215425580466,1.5997621965736737
港中路_L_31,24.5304786769,118.0890939214,24.5305378022,118.0891236075,24.5305317739,118.0891379541,24.5304726486,118.089108268,24.5304786769,118.0890939214,24.530505225400002,118.08911593775001,港中路,11.529279008539648,8210,7.206871017241456,1.5997620855094286
港中路_L_3_A,24.5411507502,118.0973170432,24.5412102931,118.0973216142,24.5412091779,118.097338976,24.541149635,118.097334405,24.5411507502,118.0973170432,24.54117996405,118.0973280096,港中路,11.659244746402653,8211,6.611576387172773,1.7634591304159992
港中路_L_3_B,24.5516688047,118.1149276039,24.5516632478,118.1149618494,24.5516490273,118.1149590912,24.5516545842,118.1149248457,24.5516688047,118.1149276039,24.551658916,118.11494334755,港中路,5.63702976570141,8212,3.523700829482208,1.5997469815080034
港中路_L_4,24.5406232819,118.0968414968,24.5406755931,118.0968884333,24.5406664303,118.0969006378,24.540614119,118.0968537013,24.5406232819,118.0968414968,24.540644856074998,118.0968710673,港中路,11.991859593821712,8213,7.496049315953788,1.599757297260508
港中路_L_5,24.5405666617,118.0967906942,24.5406211389,118.096839574,24.540611976,118.0968517785,24.5405574989,118.0968028987,24.5405666617,118.0967906942,24.540589318875,118.09682123635,港中路,12.488439365777895,8214,7.8064224778301465,1.5997647323398707
港中路_L_6,24.5396796501,118.0960197855,24.5397261253,118.0960675722,24.5397162713,118.0960790253,24.5396697961,118.0960312386,24.5396796501,118.0960197855,24.5396979607,118.09604940540001,港中路,11.258779170879754,8215,7.067142837569907,1.5931161191516505
港中路_L_7,24.539628833,118.095967865,24.5396759063,118.0960155304,24.5396654785,118.0960278376,24.5396184053,118.0959801722,24.539628833,118.095967865,24.539647155775,118.09599785130001,港中路,12.080436047731684,8216,7.107188840725075,1.6997488484489514
港中路_L_8,24.5392252958,118.0955258822,24.5392626753,118.0955627139,24.5392524013,118.0955751746,24.5392150219,118.0955383429,24.5392252958,118.0955258822,24.539238848575003,118.0955505284,港中路,9.474427404985487,8217,5.5740377777476615,1.6997422304543264
港中路_L_9,24.539085494,118.095380218,24.5391413781,118.0954340705,24.5391312308,118.0954466547,24.5390753467,118.0953928022,24.539085494,118.095380218,24.5391083624,118.09541343634999,港中路,14.025784633636045,8218,8.2516946450635,1.6997459597013616
港中路_R_10_A,24.5395395443,118.0963622113,24.5394718285,118.0962942321,24.5394822078,118.0962818761,24.5395499236,118.0963498553,24.5395395443,118.0963622113,24.539510876049995,118.0963220437,港中路,17.30917946170227,8219,10.183410628409346,1.6997428556414773
港中路_R_10_B,24.5531080129,118.1238822137,24.5531037018,118.1238181259,24.5531190056,118.1238168953,24.5531233167,118.1238809831,24.5531080129,118.1238822137,24.55311350925,118.1238495545,港中路,11.065897419462035,8220,6.510410121363741,1.6997235524609398
港中路_R_11,24.5402546707,118.09707988,24.5402172693,118.097039653,24.5402280314,118.0970276947,24.5402654328,118.0970679217,24.5402546707,118.09707988,24.54024135105,118.09705378734999,港中路,9.87839275908397,8221,5.811696027313622,1.6997435365954823
港中路_R_12,24.5405691428,118.0973952158,24.5405285269,118.0973498828,24.5405388448,118.0973388349,24.5405794607,118.0973841679,24.5405691428,118.0973952158,24.5405539938,118.09736702535,港中路,10.285514838396441,8222,6.4294362203097934,1.5997537709302991
港中路_R_13,24.5408088541,118.0977646301,24.5408079321,118.0977093032,24.5408237261,118.0977089886,24.5408246481,118.0977643156,24.5408088541,118.0977646301,24.5408162901,118.097736809375,港中路,9.810324875632531,8223,5.606764682939788,1.7497300904179727
港中路_R_14,24.541897923,118.0988703362,24.5418648208,118.0988212203,24.541877175,118.0988112694,24.5419102772,118.0988603853,24.541897923,118.0988703362,24.541887549000002,118.0988408028,港中路,10.506753231707155,8224,6.181369824679925,1.6997451260329988
港中路_R_15,24.5422265465,118.0993551896,24.5421965029,118.0993153499,24.5422083433,118.0993046786,24.5422383869,118.0993445183,24.5422265465,118.0993551896,24.5422174449,118.09932993410001,港中路,8.892172908772086,8225,5.231485147103771,1.6997415951175787
港中路_R_16,24.5422920844,118.0994499852,24.5422692986,118.0994170357,24.5422815394,118.0994069188,24.5423043253,118.0994398683,24.5422920844,118.0994499852,24.542286811925003,118.099428452,港中路,7.113645710094292,8226,4.185144805612449,1.6997370558253095
港中路_R_17,24.5449218526,118.1030924591,24.5448984604,118.1030590507,24.5449110039,118.1030485536,24.5449343961,118.103081962,24.5449218526,118.1030924591,24.54491642825,118.10307050635001,港中路,7.458694444125401,8227,4.2627623175503455,1.749732658895146
港中路_R_18,24.5450052864,118.1032116172,24.544982777,118.1031799419,24.5449952514,118.1031693469,24.5450177608,118.1032010222,24.5450052864,118.1032116172,24.545000268899997,118.10319048205,港中路,7.110886642534133,8228,4.063994081757402,1.7497285919912455
港中路_R_1_A,24.5315919111,118.0899715496,24.5315383867,118.0899394418,24.5315457692,118.0899247361,24.5315992936,118.0899568439,24.5315919111,118.0899715496,24.531568840149998,118.08994814284999,港中路,11.494908453545028,8229,6.762714439215447,1.6997477206620852
港中路_R_1_B,24.5514169573,118.1160878517,24.5514204514,118.1160363147,24.5514348544,118.1160374819,24.5514313603,118.1160890189,24.5514169573,118.1160878517,24.55142590585,118.11606266679999,港中路,8.375804933394315,8230,5.235719239569002,1.599742948417494
港中路_R_2_A,24.5321407818,118.0904169406,24.5320833313,118.0903625845,24.5320933739,118.0903499011,24.5321508244,118.0904042572,24.5321407818,118.0904169406,24.532117077849996,118.09038342085,港中路,14.305240593107124,8231,8.41613429776519,1.6997400572500037
港中路_R_2_B,24.5513165463,118.1168059719,24.5513652813,118.1167687944,24.5513740622,118.1167825531,24.5513253272,118.1168197306,24.5513165463,118.1168059719,24.551345304250002,118.11679426250001,港中路,11.188257381660515,8232,6.582374804274789,1.6997296134511408
港中路_R_3_A,24.5327180923,118.0911497778,24.5326748842,118.0910777409,24.5326869622,118.0910690842,24.5327301703,118.0911411211,24.5327180923,118.0911497778,24.53270252725,118.091109431,港中路,13.963489598198702,8233,8.728507434240342,1.5997568545823173
港中路_R_3_B,24.5513897214,118.117224592,24.5513782975,118.1172133906,24.5514067372,118.1171787214,24.5514181611,118.1171899228,24.5513897214,118.117224592,24.551398229300002,118.11720165669999,港中路,8.019574154684497,8234,4.718142938430177,1.6997310720206313
港中路_R_4_A,24.5347244888,118.092600244,24.5347023853,118.0926361231,24.5346906746,118.0926275019,24.5347127781,118.0925916228,24.5347244888,118.092600244,24.5347075817,118.09261387295,港中路,6.85455560374495,8235,4.383064397614175,1.563872893922361
港中路_R_4_B,24.5514187888,118.1177149283,24.5514210108,118.1176615972,24.5514363401,118.1176623606,24.5514341181,118.1177156917,24.5514187888,118.1177149283,24.55142756445,118.11768864445,港中路,9.193437009148548,8236,5.408764199182364,1.6997296740239312
港中路_R_5_A,24.5349463727,118.0924885052,24.5348702158,118.0924978015,24.5348685128,118.0924811303,24.5349446697,118.0924718339,24.5349463727,118.0924885052,24.53490744275,118.09248481772501,港中路,14.427428869171441,8237,8.48802532770515,1.6997391398067478
港中路_R_5_B,24.551361443,118.1185583972,24.5513963747,118.1185221847,24.5514069331,118.1185343589,24.5513720014,118.1185705714,24.551361443,118.1185583972,24.55138418805,118.11854637805001,港中路,9.063114961312273,8238,5.332104709540387,1.699725615871015
港中路_R_6_A,24.5359475447,118.0930984128,24.5358915947,118.0930455064,24.5359019291,118.0930324462,24.5359578791,118.0930853526,24.5359475447,118.0930984128,24.535924736899997,118.09306542949999,港中路,14.337699343260994,8239,8.194226717156726,1.7497318341511499
港中路_R_6_B,24.5514247347,118.1201281163,24.5514697143,118.1200702415,24.5514807203,118.1200804658,24.5514357406,118.1201383406,24.5514247347,118.1201281163,24.551452727475002,118.12010429105001,港中路,12.309033089273903,8240,7.6943581243846,1.5997478789380353
港中路_R_7_A,24.5361772939,118.0933024098,24.536132778,118.0932380862,24.5361450158,118.0932279653,24.5361895317,118.0932922889,24.5361772939,118.0933024098,24.53616115485,118.09326518755,港中路,13.89149765725501,8241,8.172691825305058,1.6997456840649303
港中路_R_7_B,24.5517583487,118.121008812,24.551744679,118.1209685706,24.5517590642,118.1209627297,24.5517727339,118.1210029711,24.5517583487,118.121008812,24.55175870645,118.12098577085,港中路,7.392259186945904,8242,4.349074475089198,1.6997315703117022
港中路_R_8_A,24.5365473388,118.0936518282,24.5364948188,118.0935992296,24.5365054897,118.0935864967,24.5365580097,118.0936390953,24.5365473388,118.0936518282,24.53652641425,118.09361916244998,港中路,13.804880987556569,8243,7.889671966746956,1.7497408061755644
港中路_R_8_B,24.5523218592,118.1224451703,24.5522867981,118.1223949277,24.5522983142,118.1223853217,24.5523333753,118.1224355643,24.5523218592,118.1224451703,24.552310086700004,118.122415246,港中路,10.272609187480017,8244,6.402544622877036,1.604457257630785
港中路_R_9_A,24.5375335081,118.0946307413,24.5374788715,118.0946095082,24.5374841628,118.0945932372,24.5375387994,118.0946144703,24.5375335081,118.0946307413,24.537508835449998,118.09461198925001,港中路,11.238408639056292,8245,6.422922752598319,1.7497343611224228
港中路_R_9_B,24.552835541,118.1232874271,24.5527869672,118.1232254651,24.5527979331,118.1232151894,24.5528465069,118.1232771514,24.552835541,118.1232874271,24.552816737049998,118.12325130824999,港中路,13.226234151549798,8246,8.267725840055334,1.5997427112872527
港兴一路_L_1,24.5358191824,118.0972999954,24.5358858921,118.0973343468,24.5358797375,118.0973486297,24.5358130278,118.0973142783,24.5358191824,118.0972999954,24.53584945995,118.09732431255,港兴一路,13.066677438700934,8247,8.167925901379393,1.5997546496466433
港兴一路_R_1,24.5376681364,118.0937614564,24.5377138153,118.0936930606,24.53772548,118.0937023705,24.537679801,118.0937707662,24.5376681364,118.0937614564,24.537696808175,118.093731913425,港兴一路,13.727044528103887,8248,8.580651265839789,1.599767209133912
港兴一路_R_10,24.5364898235,118.0955181141,24.5365144708,118.0954859264,24.5365265106,118.0954969437,24.5365018633,118.0955291314,24.5364898235,118.0955181141,24.536508167050002,118.09550752889999,港兴一路,7.397135465571425,8249,4.253270915338063,1.7391639547097786
港兴一路_R_11,24.5362117446,118.0959433179,24.5362513036,118.0958932286,24.5362632606,118.0959045134,24.5362237015,118.0959546027,24.5362117446,118.0959433179,24.536237502575,118.09592391564999,港兴一路,11.732240584767926,8250,6.7051569859616365,1.7497339151538625
港兴一路_R_2,24.537847932,118.0934922452,24.5378926525,118.0934252842,24.5379043172,118.093434594,24.5378595967,118.093501555,24.537847932,118.0934922452,24.5378761246,118.0934634196,港兴一路,13.43899511119469,8251,8.400629558627971,1.5997604724031669
港兴一路_R_3,24.5380737895,118.093168897,24.5381188348,118.0931013616,24.5381305048,118.0931106635,24.5380854594,118.0931781989,24.5380737895,118.093168897,24.538102147125002,118.09313978025,港兴一路,13.548130270558019,8252,8.468841384010494,1.5997619575373583
港兴一路_R_4,24.5382835531,118.0928544029,24.5383100764,118.0928146368,24.5383217464,118.0928239388,24.538295223,118.0928637048,24.5382835531,118.0928544029,24.538302649724997,118.092839170825,港兴一路,7.977386675750476,8253,4.986592491969104,1.5997671132337443
港兴一路_R_5,24.5384424462,118.0926161766,24.538469081,118.0925762432,24.538480751,118.0925855451,24.5384541161,118.0926254785,24.5384424462,118.0926161766,24.538461598575,118.09260086085,港兴一路,8.010899532481659,8254,5.0075618830163116,1.5997604661964322
港兴一路_R_6,24.5385415668,118.0924675658,24.5385652339,118.0924320817,24.5385769039,118.0924413836,24.5385532367,118.0924768677,24.5385415668,118.0924675658,24.538559235325,118.0924544747,港兴一路,7.118324842084459,8255,4.4496203135772845,1.599760056012883
港兴一路_R_7,24.5386142969,118.0923504798,24.5386466864,118.0922966094,24.538659887,118.0923060944,24.5386274975,118.0923599648,24.5386142969,118.0923504798,24.53863709195,118.09232828709999,港兴一路,11.429026263227144,8256,6.531837779709487,1.7497412900746392
港兴一路_R_8,24.5371777728,118.0944655487,24.5372116553,118.0944177919,24.5372230678,118.094427468,24.5371891852,118.0944752248,24.5371777728,118.0944655487,24.537200420275,118.09444650834999,港兴一路,9.796591652767427,8257,6.12378343755315,1.5997612836357589
港兴一路_R_9,24.5365222009,118.0954756688,24.5365472067,118.095443013,24.5365593197,118.0954540972,24.5365343139,118.0954867531,24.5365222009,118.0954756688,24.5365407603,118.09546488302499,港兴一路,7.550320082828192,8258,4.31512900415948,1.7497321807876929
港兴二路_R_1,24.5404846542,118.0981771561,24.5405413596,118.0981185224,24.5405527506,118.0981316881,24.5404960452,118.0981903218,24.5404846542,118.0981771561,24.5405187024,118.09815442210001,港兴二路,15.87461636666111,8259,8.64555963727726,1.8361583324478101
湖光路0_L_1,24.4775103328,118.096542738,24.4774795423,118.096514041,24.4774883048,118.096502472,24.4775190944,118.096531168,24.4775103328,118.096542738,24.477499318575,118.09652260475,湖光路,6.824056508313173,8260,4.48268332253658,1.5223150995309875
湖光路0_L_10,24.4814251093,118.109526514,24.4814038909,118.109449022,24.4814208315,118.109443298,24.4814420221,118.109520888,24.4814251093,118.109526514,24.48142296345,118.1094849305,湖光路,16.104383357467565,8261,8.199395008429107,1.9640940997368714
湖光路0_L_11,24.4815975031,118.110162935,24.4815859829,118.110120808,24.4816011652,118.110116045,24.4816126854,118.110158173,24.4815975031,118.110162935,24.48159933415,118.11013949025,湖光路,7.797951261766385,8262,4.4569654104081815,1.7496100022576182
湖光路0_L_12,24.4816092584,118.110204893,24.4815975031,118.110162935,24.4816126854,118.110158173,24.4816241421,118.110200102,24.4816092584,118.110204893,24.48161089725,118.11018152575,湖光路,7.782327118096733,8263,4.448106474312522,1.7495820217072326
湖光路0_L_13,24.4816944235,118.110520631,24.4816721558,118.110438477,24.481689088,118.110433275,24.4817113269,118.110515055,24.4816944235,118.110520631,24.48169174855,118.1104768595,湖光路,16.92124197109094,8264,8.685481573481548,1.9482215036590207
湖光路0_L_14,24.4817837693,118.110819528,24.4817686791,118.110765485,24.4817848162,118.11076002,24.4817999064,118.110814062,24.4817837693,118.110819528,24.48178429275,118.11078977374999,湖光路,10.718156991111806,8265,5.727621259589777,1.8713103582340325
