FENCE_ID,LONGITUDE_0,LATITUDE_0,LONGITUDE_1,LATITUDE_1,LONGITUDE_2,LATITUDE_2,LONGITUDE_3,LATITUDE_3,LONGITUDE_4,LATITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID
湖滨南路0_L_31,118.102310233,24.4759374651,118.102253141,24.4759218569,118.102248494,24.4759387767,118.102305592,24.475954383,118.102310233,24.4759374651,24.475938120425003,118.102279365,湖滨南路,6.061738124192509,8985
湖滨南路0_L_32,118.107750455,24.477416318,118.107708674,24.4774047864,118.107703706,24.4774195657,118.107745733,24.4774307281,118.107750455,24.477416318,24.47741784955,118.107727142,湖滨南路,3.891511662314365,8986
湖滨南路0_L_33,118.1078072,24.4774315601,118.107765709,24.4774202728,118.1077608,24.4774349262,118.107802311,24.4774462974,118.1078072,24.4774315601,24.477433264125004,118.107784005,湖滨南路,3.8846366937067978,8987
湖滨南路0_L_34,118.107863901,24.4774470734,118.107822313,24.4774356505,118.107817675,24.4774503768,118.107859425,24.4774617931,118.107863901,24.4774470734,24.47744872345,118.1078408285,湖滨南路,3.885566863587446,8988
湖滨南路0_L_35,118.109535314,24.4779255462,118.109474837,24.477909369,118.109468943,24.4779265103,118.109529066,24.4779427443,118.109535314,24.4779255462,24.47792604245,118.10950204,湖滨南路,6.61932718539194,8989
湖滨南路0_L_36,118.109577635,24.4779372368,118.109535314,24.4779255462,118.109529066,24.4779427443,118.10957139,24.477954545,118.109577635,24.4779372368,24.477940018075,118.10955335125,湖滨南路,4.691710812630429,8990
湖滨南路0_L_37,118.109620225,24.4779488983,118.109577635,24.4779372368,118.10957139,24.477954545,118.10961398,24.4779662064,118.109620225,24.4779488983,24.477951721625,118.1095958075,湖滨南路,4.729167538073259,8991
湖滨南路0_L_38,118.11102031,24.4783315567,118.110973372,24.4783185762,118.110968492,24.4783328964,118.111015472,24.4783457863,118.11102031,24.4783315567,24.4783322039,118.1109944115,湖滨南路,4.280999503994006,8992
湖滨南路0_L_4,118.084155171,24.4710157099,118.084126236,24.4710078383,118.084119654,24.4710236828,118.084149981,24.4710312953,118.084155171,24.4710157099,24.471019631574997,118.0841377605,湖滨南路,2.9823344565026604,8993
湖滨南路0_L_5,118.087625802,24.4720046673,118.087595428,24.471996007,118.087591424,24.4720110821,118.087621029,24.4720191802,118.087625802,24.4720046673,24.472007734149997,118.08760842075,湖滨南路,2.8030741171014157,8994
湖滨南路0_L_6,118.08770799,24.4720258363,118.087679764,24.4720184378,118.087674932,24.4720331677,118.087703159,24.4720405662,118.08770799,24.4720258363,24.472029501999998,118.08769146125,湖滨南路,2.6343647130202412,8995
湖滨南路0_L_7,118.088337693,24.4721588958,118.088294072,24.4721475453,118.088289301,24.4721618153,118.08833297,24.4721735798,118.088337693,24.4721588958,24.47216045905,118.088313509,湖滨南路,4.006665207975248,8996
湖滨南路0_L_8,118.088762577,24.4722658086,118.088716778,24.4722536317,118.088711212,24.4722693698,118.08875637,24.4722818438,118.088762577,24.4722658086,24.472267663475,118.08873673425,湖滨南路,4.638861501354326,8997
湖滨南路0_L_9,118.089066755,24.4724058312,118.089051079,24.472400444,118.089044425,24.4724173716,118.089060032,24.4724226239,118.089066755,24.4724058312,24.472411567675,118.08905557275,湖滨南路,1.7463223642267034,8998
湖滨南路0_R_1,118.074041513,24.4677405201,118.074031225,24.4676879392,118.074013689,24.4676902638,118.074024378,24.4677439566,118.074041513,24.4677405201,24.467715669925,118.07402770125,湖滨南路,5.548214518040839,8999
湖滨南路0_R_10,118.084194668,24.4706625872,118.084147286,24.4706508192,118.08414209,24.4706683464,118.084188922,24.4706807529,118.084194668,24.4706625872,24.470665626425003,118.0841682415,湖滨南路,5.290193348386254,9000
湖滨南路0_R_11,118.084537233,24.4707696369,118.084474495,24.4707526722,118.08447207,24.4707641125,118.084534475,24.470780472,118.084537233,24.4707696369,24.470766723399997,118.08450456825,湖滨南路,4.31751979146059,9001
湖滨南路0_R_12,118.084924202,24.4708852858,118.084874894,24.4708758509,118.084872061,24.4708912542,118.08492137,24.4709006882,118.084924202,24.4708852858,24.470888269775003,118.08489813175,湖滨南路,4.586705823610241,9002
湖滨南路0_R_13,118.085437219,24.4710295548,118.08538749,24.4710159671,118.085382562,24.4710312934,118.085432218,24.4710446722,118.085437219,24.4710295548,24.471030371875003,118.08540987225,湖滨南路,4.8034277486243,9003
湖滨南路0_R_14,118.08551341,24.4710499873,118.085449952,24.4710329487,118.085445276,24.4710481929,118.085508042,24.4710656724,118.08551341,24.4710499873,24.471049200325,118.08547917000001,湖滨南路,6.199698528181311,9004
湖滨南路0_R_15,118.085586675,24.4710698783,118.085525375,24.4710532522,118.085520718,24.4710686144,118.085581466,24.4710852211,118.085586675,24.4710698783,24.4710692415,118.08555355850001,湖滨南路,5.943947815443437,9005
湖滨南路0_R_16,118.085686462,24.4710959907,118.085642172,24.4710841783,118.085637596,24.471098863,118.085681559,24.4711111715,118.085686462,24.4710959907,24.471097550874997,118.08566194725,湖滨南路,4.1777129202196095,9006
湖滨南路0_R_17,118.085832692,24.4711363867,118.085772415,24.4711206479,118.085767157,24.471135954,118.08582761,24.4711520093,118.085832692,24.4711363867,24.471136249475002,118.0857999685,湖滨南路,5.925639172306999,9007
湖滨南路0_R_18,118.085889873,24.4711515664,118.085845198,24.4711397705,118.085839922,24.4711546344,118.085885256,24.4711669374,118.085889873,24.4711515664,24.471153227175,118.08586506225,湖滨南路,4.316973603544108,9008
湖滨南路0_R_19,118.085997095,24.4711667656,118.085936697,24.4711579325,118.085933958,24.4711729479,118.085994243,24.4711821682,118.085997095,24.4711667656,24.47116995355,118.08596549825,湖滨南路,5.501383946622113,9009
湖滨南路0_R_2,118.076264073,24.4685414533,118.076221144,24.4685301114,118.076216264,24.4685441815,118.076259185,24.4685548464,118.076264073,24.4685414533,24.46854264815,118.07624016649999,湖滨南路,3.7511315182215705,9010
湖滨南路0_R_20,118.088845576,24.4719315992,118.088846839,24.4719275758,118.088794792,24.4719136204,118.088788934,24.4719322755,118.088845576,24.4719315992,24.471926267725,118.08881903525,湖滨南路,3.733400150699077,9011
湖滨南路0_R_21,118.08888817,24.4719430816,118.088845576,24.4719315992,118.08884098,24.47194623,118.088883477,24.4719576851,118.08888817,24.4719430816,24.471944648974997,118.08886455075,湖滨南路,3.9393379386476024,9012
湖滨南路0_R_22,118.089018257,24.4719734092,118.088954183,24.4719564867,118.088948445,24.4719748981,118.089012624,24.4719918469,118.089018257,24.4719734092,24.471974160225,118.08898337725,湖滨南路,7.455507089927542,9013
湖滨南路0_R_23,118.089216016,24.4720513992,118.089178395,24.4720421153,118.089173205,24.4720577017,118.089210826,24.4720669857,118.089216016,24.4720513992,24.472054550474997,118.0891946105,湖滨南路,3.70249603193118,9014
湖滨南路0_R_24,118.08925523,24.4720591253,118.089231087,24.4720520633,118.089225935,24.4720679383,118.089249981,24.4720746571,118.08925523,24.4720591253,24.472063446,118.08924055825,湖滨南路,2.4167440495937424,9015
湖滨南路0_R_25,118.091254602,24.4725444844,118.091212299,24.4725321638,118.091206954,24.4725486171,118.091249499,24.472560194,118.091254602,24.4725444844,24.472546364825,118.0912308385,湖滨南路,4.345178572505449,9016
湖滨南路0_R_26,118.091293836,24.4725551264,118.091254602,24.4725444844,118.091249499,24.472560194,118.091288824,24.472570894,118.091293836,24.4725551264,24.4725576747,118.09127169025001,湖滨南路,3.922214748418044,9017
湖滨南路0_R_27,118.093510837,24.4732183026,118.093481291,24.4732099534,118.09347566,24.4732250602,118.093505739,24.4732333568,118.093510837,24.4732183026,24.473221668249998,118.09349338175,湖滨南路,2.884137301458855,9018
湖滨南路0_R_28,118.093598917,24.4732416689,118.093576261,24.4732353343,118.093571671,24.4732486381,118.093594313,24.4732551272,118.093598917,24.4732416689,24.473245192125002,118.0935852905,湖滨南路,1.9405757365935394,9019
湖滨南路0_R_29,118.09400473,24.4733712398,118.094046999,24.4733830182,118.094052238,24.4733672543,118.094010414,24.473354987,118.09400473,24.4733712398,24.473369124825,118.09402859525,湖滨南路,4.311135093240509,9020
湖滨南路0_R_3,118.076326466,24.4685489772,118.076287333,24.4685411035,118.076283417,24.4685589048,118.07632255,24.4685667784,118.076326466,24.4685489772,24.468553940975,118.0763049415,湖滨南路,4.242683285997901,9021
湖滨南路0_R_30,118.094300404,24.4734125981,118.09424953,24.4733985856,118.094243761,24.4734164007,118.094294943,24.4734298991,118.094300404,24.4734125981,24.473414370875,118.09427215950001,湖滨南路,5.679239264021296,9022
湖滨南路0_R_31,118.0943532,24.4734273387,118.094309847,24.4734150248,118.09430406,24.4734322623,118.09434736,24.4734445612,118.0943532,24.4734273387,24.47342979675,118.09432861675,湖滨南路,4.773954912228566,9023
湖滨南路0_R_32,118.094585647,24.4735082224,118.094528728,24.4734935163,118.094523416,24.4735104931,118.094580235,24.4735254247,118.094585647,24.4735082224,24.473509414124997,118.0945545065,湖滨南路,6.13526989179866,9024
湖滨南路0_R_33,118.098039623,24.4744429614,118.098010197,24.4744351394,118.09800432,24.4744531342,118.098034028,24.474460593,118.098039623,24.4744429614,24.474447957000002,118.098022042,湖滨南路,3.3297230228288965,9025
湖滨南路0_R_34,118.098212593,24.4744714528,118.098172952,24.4744576705,118.098166225,24.4744746442,118.098206083,24.4744878769,118.098212593,24.4744714528,24.4744729111,118.09818946325,湖滨南路,4.395850644462116,9026
湖滨南路0_R_35,118.098278597,24.4744957071,118.098238956,24.4744819239,118.098232228,24.4744988985,118.098272087,24.4745121312,118.098278597,24.4744957071,24.474497165175002,118.098255467,湖滨南路,4.3960700660346905,9027
湖滨南路0_R_36,118.099473953,24.4748351825,118.099412316,24.4748182179,118.099407225,24.4748338771,118.099468488,24.4748509491,118.099473953,24.4748351825,24.474834556650002,118.0994404955,湖滨南路,6.159923562495514,9028
湖滨南路0_R_37,118.101312629,24.4752769863,118.1012653,24.475264095,118.101259673,24.4752814011,118.101307001,24.4752942924,118.101312629,24.4752769863,24.475279193700004,118.10128615075,湖滨南路,5.2044057460704565,9029
湖滨南路0_R_38,118.101920146,24.4754864697,118.101871044,24.4754728793,118.101865417,24.4754901854,118.101914519,24.4755037758,118.101920146,24.4754864697,24.475488327550003,118.1018927815,湖滨南路,5.406589796779874,9030
湖滨南路0_R_39,118.109637021,24.4775471163,118.109594305,24.4775352599,118.109588579,24.4775525389,118.109631296,24.4775643945,118.109637021,24.4775471163,24.477549827399997,118.10961280025,湖滨南路,4.705716289151945,9031
湖滨南路0_R_4,118.07718263,24.468771879,118.077125156,24.46875628,118.077120492,24.4687706131,118.077178104,24.4687859682,118.07718263,24.468771879,24.468771185075,118.0771515955,湖滨南路,5.184270550695417,9032
湖滨南路0_R_40,118.111328315,24.4780186934,118.111285598,24.4780068375,118.111279873,24.4780241166,118.111322589,24.4780359726,118.111328315,24.4780186934,24.478021405025,118.11130409375,湖滨南路,4.706111841949515,9033
湖滨南路0_R_41,118.114113766,24.4787194015,118.114097571,24.4787149632,118.11408184,24.478766004,118.114098034,24.4787704414,118.114113766,24.4787194015,24.478742702525004,118.11409780275,湖滨南路,5.2344360410560276,9034
湖滨南路0_R_42,118.114170472,24.4787047333,118.114111732,24.4786907974,118.114107524,24.4787056534,118.114166264,24.4787195893,118.114170472,24.4787047333,24.47870519335,118.114138998,湖滨南路,5.438222152014851,9035
湖滨南路0_R_43,118.114298863,24.4787395485,118.114241192,24.4787241162,118.114236984,24.4787389732,118.114294655,24.4787544055,118.114298863,24.4787395485,24.47873926085,118.1142679235,湖滨南路,5.382614674620839,9036
湖滨南路0_R_5,118.079148801,24.4692775732,118.079115698,24.4692686607,118.079111709,24.4692817035,118.079144852,24.4692905354,118.079148801,24.4692775732,24.469279618199998,118.079130265,湖滨南路,2.7174807202220217,9037
湖滨南路0_R_6,118.079218197,24.4692973759,118.079170535,24.4692853348,118.079166263,24.4692975554,118.079213863,24.469310283,118.079218197,24.4692973759,24.469297637274998,118.0791922145,湖滨南路,3.8013589974202304,9038
湖滨南路0_R_7,118.079662199,24.4694162935,118.079603917,24.4694002418,118.079599736,24.4694144758,118.079657527,24.4694299577,118.079662199,24.4694162935,24.4694152422,118.07963084475,湖滨南路,5.129158533900329,9039
湖滨南路0_R_8,118.081060111,24.4697986197,118.081017182,24.4697871339,118.081012776,24.4698010075,118.081055646,24.469812547,118.081060111,24.4697986197,24.469799827025,118.08103642875,湖滨南路,3.776319714472878,9040
湖滨南路0_R_9,118.084127317,24.4706642791,118.084132375,24.4706475455,118.084111736,24.4706418919,118.08410666,24.4706585435,118.084127317,24.4706642791,24.470653065,118.08411952200001,湖滨南路,2.1790466113598903,9041
湖滨南路_L_B28001,118.08009,24.469938,118.080129,24.469949,118.080133,24.469939,118.080094,24.469928,118.08009,24.469938,24.469938499999998,118.08011149999999,湖滨南路,2.531521162248402,9042
湖滨南路_L_B28002,118.081147,24.470225,118.081218,24.470244,118.081221,24.470235,118.08115,24.470216,118.081147,24.470225,24.47023,118.08118400000001,湖滨南路,4.059909098615074,9043
湖滨南路_L_B28003,118.081377,24.470287,118.081439,24.470304,118.081441,24.470296,118.08138,24.470279,118.081377,24.470287,24.470291500000002,118.08140925000001,湖滨南路,3.117869777269389,9044
湖滨南路_L_B28004,118.08179,24.470399,118.081872,24.470422,118.081876,24.470412,118.081794,24.470389,118.08179,24.470399,24.4704055,118.081833,湖滨南路,5.319993832492713,9045
湖滨南路_L_B28005,118.082022,24.470463,118.082157,24.470513,118.082163,24.470501,118.082027,24.470451,118.082022,24.470463,24.470481999999997,118.08209224999999,湖滨南路,11.089248176117534,9046
湖滨南路_L_B28006,118.082638,24.47063,118.082699,24.470647,118.082703,24.470636,118.082642,24.47062,118.082638,24.47063,24.47063325,118.0826705,湖滨南路,4.121358129908667,9047
湖滨南路_L_B28007,118.082905,24.470703,118.082959,24.470717,118.082963,24.470704,118.082909,24.47069,118.082905,24.470703,24.470703500000003,118.082934,湖滨南路,4.42182078752363,9048
湖滨南路_L_1,118.0808754787,24.4701498225,118.0810444736,24.4701956917,118.0810467216,24.4701887536,118.0808777267,24.4701428844,118.0808754787,24.4701498225,24.470169288050002,118.08096110015,湖滨南路,7.440881089170788,9049
湖滨南路_L_2,118.0802776714,24.4699825739,118.080459593,24.4700318547,118.0804612528,24.4700267219,118.0802793312,24.4699774411,118.0802776714,24.4699825739,24.4700046479,118.08036946210001,湖滨南路,5.923829695540986,9050
湖滨南路_L_A06001,118.0910207267,24.4729445389,118.0910526748,24.472950229,118.0910566313,24.4729316219,118.0910246832,24.4729259318,118.0910207267,24.4729445389,24.4729380804,118.09103867900001,湖滨南路,3.6000967446834995,9051
湖滨南路_R_A04001,118.1145636121,24.4788730146,118.1144674358,24.4788697929,118.1144669177,24.478882755,118.1145630941,24.4788859767,118.1145636121,24.4788730146,24.4788778848,118.11451526492499,湖滨南路,7.28962147771916,9052
湖滨南路_R_A04002,118.1146592606,24.4788744303,118.1145679207,24.4788730442,118.1145676766,24.4788865341,118.1146590165,24.4788879202,118.1146592606,24.4788744303,24.478880482199997,118.11461346860001,湖滨南路,7.197309389350533,9053
湖滨南路(凤屿路0_嘉禾路)_L_1,118.1100113226,24.4780218582,118.1100591302,24.4780346493,118.1100632936,24.4780216172,118.110015485,24.4780088261,118.1100113226,24.4780218582,24.478021737699997,118.11003730785,湖滨南路凤屿路嘉禾路,3.9486480893149967,9054
湖滨南路(凤屿路0_嘉禾路)_L_2,118.1102080241,24.4780753466,118.1102558326,24.4780878939,118.1102598528,24.4780750623,118.1102120453,24.4780625149,118.1102080241,24.4780753466,24.478075204425,118.1102339387,湖滨南路凤屿路嘉禾路,3.876370190647659,9055
湖滨南路(凤屿路0_嘉禾路)_L_3,118.1104053442,24.4781629991,118.1104774619,24.4781817082,118.1104817656,24.4781678129,118.1104096479,24.4781491038,118.1104053442,24.4781629991,24.478165406000002,118.1104435549,湖滨南路凤屿路嘉禾路,6.321159072335754,9056
湖滨南路(凤屿路0_嘉禾路)_L_4,118.1106690558,24.478244098,118.1107213041,24.478257452,118.11072714,24.4782383251,118.1106748917,24.4782249711,118.1106690558,24.478244098,24.478241211550003,118.1106980979,湖滨南路凤屿路嘉禾路,6.2900625574370075,9057
湖滨南路(凤屿路0_嘉禾路)_L_5,118.1113470264,24.4784042824,118.1114008774,24.4784190598,118.111405127,24.4784060901,118.1113512751,24.4783913128,118.1113470264,24.4784042824,24.478405186274998,118.111376076475,湖滨南路凤屿路嘉禾路,4.444768477716326,9058
湖滨南路(凤屿路0_嘉禾路)_L_6,118.1146334334,24.4793362207,118.1147827755,24.4794305917,118.1147939836,24.4794157354,118.1146446416,24.4793213645,118.1146334334,24.4793362207,24.479375978074998,118.11471370852499,湖滨南路凤屿路嘉禾路,19.132786848043487,9059
湖滨南路(厦禾路辅路至湖滨东路段)_R_1,118.1149293,24.47882286,118.1148419,24.4788596,118.1148475,24.47887056,118.1149348,24.47883383,118.1149293,24.47882286,24.4788467125,118.114888375,湖滨南路厦禾路辅路至湖滨东路段,6.783738393939334,9060
湖滨南路(厦禾路辅路至湖滨东路段)_R_10,118.1133630678,24.4785741128,118.1132811338,24.4785491475,118.1132765772,24.4785616731,118.1133585112,24.4785866384,118.1133630678,24.4785741128,24.47856789295,118.11331982249999,湖滨南路厦禾路辅路至湖滨东路段,6.6570124265838375,9061
湖滨南路(厦禾路辅路至湖滨东路段)_R_11,118.1134828334,24.4786068889,118.1133650136,24.4785748994,118.1133607921,24.4785879224,118.1134786119,24.4786199119,118.1134828334,24.4786068889,24.47859740565,118.11342181274999,湖滨南路厦禾路辅路至湖滨东路段,9.74828049874271,9062
湖滨南路(厦禾路辅路至湖滨东路段)_R_12,118.1135735437,24.4786322561,118.1135026619,24.4786127147,118.1134992574,24.4786230581,118.1135701392,24.4786425994,118.1135735437,24.4786322561,24.478627657075,118.11353640055,湖滨南路厦禾路辅路至湖滨东路段,4.66965380525437,9063
湖滨南路(厦禾路辅路至湖滨东路段)_R_13,118.1137009269,24.4786682022,118.1136538006,24.4786549037,118.1136488381,24.4786696333,118.1136959644,24.4786829318,118.1137009269,24.4786682022,24.47866891775,118.11367488249999,湖滨南路厦禾路辅路至湖滨东路段,4.438794108782707,9064
湖滨南路(厦禾路辅路至湖滨东路段)_R_14,118.1130492844,24.4784678676,118.1129969782,24.4784551168,118.1129926066,24.4784701371,118.1130449129,24.4784828879,118.1130492844,24.4784678676,24.47846900235,118.113020945525,湖滨南路厦禾路辅路至湖滨东路段,4.91314621416334,9065
湖滨南路(厦禾路辅路至湖滨东路段)_R_15,118.1121901597,24.4782745564,118.1120809329,24.4782442009,118.112076395,24.4782578775,118.1121856218,24.478288233,118.1121901597,24.4782745564,24.47826621695,118.11213327735001,湖滨南路厦禾路辅路至湖滨东路段,9.527096672788318,9066
湖滨南路(厦禾路辅路至湖滨东路段)_R_16,118.1118552457,24.4781814165,118.11181032,24.4781667153,118.1118054754,24.4781791157,118.1118504011,24.4781938169,118.1118552457,24.4781814165,24.4781802661,118.11183036055,湖滨南路厦禾路辅路至湖滨东路段,3.6687806257158693,9067
湖滨南路(厦禾路辅路至湖滨东路段)_R_17,118.1113535329,24.4780714073,118.1113059394,24.4780589333,118.1113015304,24.4780730234,118.1113491239,24.4780854974,118.1113535329,24.4780714073,24.47807221535,118.11132753165,湖滨南路厦禾路辅路至湖滨东路段,4.236716025069614,9068
湖滨南路(厦禾路辅路至湖滨东路段)_R_18,118.1109272142,24.4779412407,118.1108762237,24.4779296736,118.1108721108,24.4779448597,118.1109231013,24.4779564268,118.1109272142,24.4779412407,24.477943050199997,118.1108996625,湖滨南路厦禾路辅路至湖滨东路段,4.799092702050907,9069
湖滨南路(厦禾路辅路至湖滨东路段)_R_19,118.1103510922,24.4778070236,118.1103042546,24.4777956097,118.1103011594,24.4778062481,118.110347997,24.477817662,118.1103510922,24.4778070236,24.47780663585,118.1103261258,湖滨南路厦禾路辅路至湖滨东路段,3.115595577908725,9070
湖滨南路(厦禾路辅路至湖滨东路段)_R_2,118.1147176,24.47883486,118.1146699,24.47882616,118.114668,24.4788351,118.1147156,24.4788438,118.1147176,24.47883486,24.478834980000002,118.114692775,湖滨南路厦禾路辅路至湖滨东路段,2.586684052268444,9071
湖滨南路(厦禾路辅路至湖滨东路段)_R_20,118.1103003003,24.4777942194,118.1102482699,24.477782518,118.1102456733,24.4777921886,118.1102977037,24.4778038901,118.1103003003,24.4777942194,24.477793204024998,118.1102729868,湖滨南路厦禾路辅路至湖滨东路段,3.1152768935424007,9072
湖滨南路(厦禾路辅路至湖滨东路段)_R_21,118.1101711184,24.4777621877,118.1101213668,24.4777483899,118.1101182786,24.4777577169,118.1101680302,24.4777715147,118.1101711184,24.4777621877,24.4777599523,118.1101446985,湖滨南路厦禾路辅路至湖滨东路段,2.9581539715678415,9073
湖滨南路(厦禾路辅路至湖滨东路段)_R_22,118.1099041654,24.4776171651,118.1098655931,24.4776429264,118.1098752799,24.4776550749,118.1099138522,24.4776293136,118.1099041654,24.4776171651,24.47763612,118.10988972265,湖滨南路厦禾路辅路至湖滨东路段,4.192990272052484,9074
湖滨南路(厦禾路辅路至湖滨东路段)_R_23,118.1097404201,24.4776161833,118.1096852747,24.4776044673,118.1096811679,24.4776206579,118.1097363133,24.477632374,118.1097404201,24.4776161833,24.477618420625,118.10971079400001,湖滨南路厦禾路辅路至湖滨东路段,5.493904710878308,9075
湖滨南路(厦禾路辅路至湖滨东路段)_R_24,118.1096696212,24.4776039137,118.1095597806,24.4775772539,118.1095562807,24.4775893318,118.1096661213,24.4776159916,118.1096696212,24.4776039137,24.477596622750003,118.10961295095,湖滨南路厦禾路辅路至湖滨东路段,8.29056063997418,9076
湖滨南路(厦禾路辅路至湖滨东路段)_R_25,118.1087031077,24.4773325375,118.1086454158,24.4773066646,118.1086385601,24.477319469,118.108696252,24.4773453418,118.1087031077,24.4773325375,24.477326003225002,118.1086708339,湖滨南路厦禾路辅路至湖滨东路段,5.348506697287517,9077
湖滨南路(厦禾路辅路至湖滨东路段)_R_26,118.1085183018,24.4772628498,118.1084366371,24.4772351465,118.1084315578,24.477247688,118.1085132225,24.4772753913,118.1085183018,24.4772628498,24.4772552689,118.10847492980001,湖滨南路厦禾路辅路至湖滨东路段,6.801228955302843,9078
湖滨南路(厦禾路辅路至湖滨东路段)_R_3,118.1145713,24.47881999,118.1145251,24.47881006,118.1145225,24.47882043,118.1145687,24.47883036,118.1145713,24.47881999,24.478820210000002,118.11454690000001,湖滨南路厦禾路辅路至湖滨东路段,2.948468002751222,9079
湖滨南路(厦禾路辅路至湖滨东路段)_R_6,118.11425007,24.4787197872,118.1141732396,24.4786986736,118.1141684453,24.478713286,118.1142452757,24.4787343996,118.11425007,24.4787197872,24.4787165366,118.11420925765,湖滨南路厦禾路辅路至湖滨东路段,7.146977133229574,9080
湖滨南路(厦禾路辅路至湖滨东路段)_R_7,118.1142777136,24.478822164,118.1141861539,24.4787985194,118.1141815625,24.4788134111,118.1142731222,24.4788370557,118.1142777136,24.478822164,24.47881778755,118.11422963805,湖滨南路厦禾路辅路至湖滨东路段,8.595996902228906,9081
湖滨南路(厦禾路辅路至湖滨东路段)_R_8,118.1141239767,24.4787824626,118.1140571212,24.4787651976,118.1140525298,24.4787800892,118.1141193854,24.4787973542,118.1141239767,24.4787824626,24.4787812759,118.114088253275,湖滨南路厦禾路辅路至湖滨东路段,6.276599390710295,9082
湖滨南路(厦禾路辅路至湖滨东路段)_R_9,118.1140453922,24.4787621687,118.1139451033,24.4787362696,118.1139405119,24.4787511612,118.1140408008,24.4787770603,118.1140453922,24.4787621687,24.47875666495,118.11399295205,湖滨南路厦禾路辅路至湖滨东路段,9.415405035844785,9083
湖滨南路(天湖路与斗西路段)_L_2,118.0801408603,24.4699517731,118.0801850446,24.4699648806,118.0801893281,24.4699527847,118.0801451438,24.4699396772,118.0801408603,24.4699517731,24.4699522789,118.0801650942,湖滨南路天湖路与斗西路段,3.4449446630947183,9084
湖滨南路(斗西路与白鹭洲路段)_R_1,118.080459046,24.4696600295,118.0803907218,24.4696441253,118.0803873389,24.4696562994,118.0804556631,24.4696722036,118.080459046,24.4696600295,24.46965816445,118.08042319245,湖滨南路斗西路与白鹭洲路段,5.165685540644791,9085
湖滨南路(斗西路与白鹭洲路段)_R_10,118.0834004461,24.4704379831,118.0833278441,24.4704227299,118.083325029,24.4704339545,118.083397631,24.4704492077,118.0834004461,24.4704379831,24.4704359688,118.08336273755,湖滨南路斗西路与白鹭洲路段,5.004472816048125,9086
湖滨南路(斗西路与白鹭洲路段)_R_11,118.0837657163,24.4704675834,118.0837183627,24.4705069726,118.0837272636,24.4705159364,118.0837746172,24.4704765472,118.0837657163,24.4704675834,24.4704917599,118.08374648994999,湖滨南路斗西路与白鹭洲路段,4.521505014059317,9087
湖滨南路(斗西路与白鹭洲路段)_R_12,118.0841507105,24.4706778471,118.0840376053,24.4706527411,118.0840337267,24.4706673784,118.0841468319,24.4706924844,118.0841507105,24.4706778471,24.470672612750004,118.08409221859999,湖滨南路斗西路与白鹭洲路段,10.226173936535785,9088
湖滨南路(斗西路与白鹭洲路段)_R_13,118.084273134,24.4706897087,118.0842046662,24.4706701715,118.0841998069,24.4706844368,118.0842682748,24.470703974,118.084273134,24.4706897087,24.47068707275,118.08423647047499,湖滨南路斗西路与白鹭洲路段,6.25177916645144,9089
湖滨南路(斗西路与白鹭洲路段)_R_14,118.0843676563,24.4707408704,118.0842300719,24.4707024985,118.0842259529,24.4707148705,118.0843635372,24.4707532424,118.0843676563,24.4707408704,24.47072787045,118.08429680457499,湖滨南路斗西路与白鹭洲路段,10.852316542274869,9090
湖滨南路(斗西路与白鹭洲路段)_R_15,118.0853843689,24.4710145769,118.0853289742,24.4709996729,118.0853243811,24.4710139733,118.0853797758,24.4710288773,118.0853843689,24.4710145769,24.4710142751,118.085354375,湖滨南路斗西路与白鹭洲路段,5.020867055079723,9091
湖滨南路(斗西路与白鹭洲路段)_R_16,118.0855158899,24.4710457913,118.0854536936,24.4710276216,118.0854472431,24.4710461181,118.0855094394,24.4710642878,118.0855158899,24.4710457913,24.471045954700003,118.0854815665,湖滨南路斗西路与白鹭洲路段,7.39530944445501,9092
湖滨南路(斗西路与白鹭洲路段)_R_17,118.085761179,24.4711162704,118.085699226,24.4710998087,118.0856942631,24.4711154547,118.0857562161,24.4711319164,118.085761179,24.4711162704,24.47111586255,118.08572772104999,湖滨南路斗西路与白鹭洲路段,6.13169136646027,9093
湖滨南路(斗西路与白鹭洲路段)_R_18,118.0860598857,24.4711612716,118.0860136881,24.4711702806,118.0860165885,24.4711827396,118.0860627861,24.4711737306,118.0860598857,24.4711612716,24.4711720056,118.0860382371,湖滨南路斗西路与白鹭洲路段,3.5104281011945844,9094
湖滨南路(斗西路与白鹭洲路段)_R_2,118.0812136316,24.4698486377,118.0811692387,24.4698360319,118.0811642089,24.46985087,118.0812086018,24.4698634758,118.0812136316,24.4698486377,24.46984975385,118.08118892025001,湖滨南路斗西路与白鹭洲路段,4.212220193332859,9095
湖滨南路(斗西路与白鹭洲路段)_R_3,118.0812843374,24.4698774647,118.0812132031,24.469859344,118.081209225,24.4698724258,118.0812803594,24.4698905465,118.0812843374,24.4698774647,24.46987494525,118.081246781225,湖滨南路斗西路与白鹭洲路段,5.848675003196969,9096
湖滨南路(斗西路与白鹭洲路段)_R_4,118.0816814558,24.4699885822,118.0816547737,24.4699781064,118.0816499817,24.4699883308,118.0816766638,24.4699988066,118.0816814558,24.4699885822,24.4699884565,118.08166571874999,湖滨南路斗西路与白鹭洲路段,1.8842037343246751,9097
